iter	Logloss
4339	0.341497173
4340	0.3414898684
4341	0.3414712619
4342	0.3414669516
4343	0.3414624448
4344	0.3414516228
4345	0.3414430911
4346	0.3414349052
4347	0.3414297506
4348	0.3414157783
4349	0.3414125103
4350	0.3414072239
4351	0.3413951034
4352	0.3413884705
4353	0.3413874738
4354	0.3413777622
4355	0.3413706862
4356	0.3413640572
4357	0.3413613104
4358	0.3413558507
4359	0.3413487872
4360	0.3413443456
4361	0.3413355922
4362	0.3413226355
4363	0.3413124556
4364	0.3413075588
4365	0.3412803977
4366	0.3412783623
4367	0.3412722509
4368	0.3412540102
4369	0.3412474874
4370	0.3412202179
4371	0.3412172725
4372	0.3412117919
4373	0.3411967729
4374	0.3411914648
4375	0.3411795244
4376	0.3411794379
4377	0.3411701225
4378	0.3411669581
4379	0.3411617955
4380	0.3411538644
4381	0.3411492939
4382	0.3411478639
4383	0.3411416674
4384	0.3411334846
4385	0.3411292813
4386	0.341123908
4387	0.3411094307
4388	0.3411029386
4389	0.3410989529
4390	0.3410932561
4391	0.3410905921
4392	0.3410876618
4393	0.3410848657
4394	0.3410766591
4395	0.3410568022
4396	0.3410479838
4397	0.3410384098
4398	0.34102445
4399	0.3410058828
4400	0.3409810531
4401	0.3409735131
4402	0.3409563235
4403	0.3409424746
4404	0.3409276534
4405	0.3409183993
4406	0.3409060554
4407	0.3409061638
4408	0.3409054055
4409	0.3409053838
4410	0.3409012659
4411	0.3408936598
4412	0.3408874182
4413	0.3408768066
4414	0.3408674301
4415	0.3408552726
4416	0.3408323429
4417	0.3408172818
4418	0.3408062283
4419	0.3407960435
4420	0.3407849726
4421	0.3407756713
4422	0.3407717052
4423	0.3407690212
4424	0.3407577579
4425	0.3407493947
4426	0.3407468608
4427	0.3407430504
4428	0.3407350571
4429	0.3407323283
4430	0.3407216592
4431	0.340714271
4432	0.340702701
4433	0.3406948248
4434	0.3406898002
4435	0.3406806988
4436	0.3406761922
4437	0.3406736368
4438	0.3406551629
4439	0.3406439998
4440	0.3406405128
4441	0.3406254698
4442	0.3406155554
4443	0.3406098784
4444	0.340601668
4445	0.3405923911
4446	0.3405912426
4447	0.3405790481
4448	0.340570861
4449	0.3405631525
4450	0.3405540972
4451	0.3405515837
4452	0.340551627
4453	0.3405360399
4454	0.3405191436
4455	0.340512466
4456	0.340502127
4457	0.3404994837
4458	0.3404844293
4459	0.3404808315
4460	0.3404735562
4461	0.3404638004
4462	0.3404617647
4463	0.3404273199
4464	0.3404186262
4465	0.340405128
4466	0.3403862155
4467	0.3403771324
4468	0.3403659015
4469	0.3403585127
4470	0.3403375995
4471	0.3403272439
4472	0.3403261388
4473	0.3403184929
4474	0.3403071192
4475	0.340300338
4476	0.3402879255
4477	0.3402809922
4478	0.3402740347
4479	0.3402638548
4480	0.3402444373
4481	0.3402300531
4482	0.3402224752
4483	0.3402149795
4484	0.3402045565
4485	0.3401975468
4486	0.3401899251
4487	0.3401860595
4488	0.3401774396
4489	0.3401687072
4490	0.3401660205
4491	0.3401631606
4492	0.3401531973
4493	0.3401505947
4494	0.3401395346
4495	0.3401266838
4496	0.3401156085
4497	0.3400971467
4498	0.3400882894
4499	0.3400876829
4500	0.3400784264
4501	0.3400768241
4502	0.3400717518
4503	0.3400605765
4504	0.3400573623
4505	0.3400529869
4506	0.3400472236
4507	0.3400403376
4508	0.3400278282
4509	0.340016449
4510	0.3400043141
4511	0.3399994151
4512	0.3399831916
4513	0.3399785308
4514	0.3399727011
4515	0.3399619049
4516	0.3399592627
4517	0.3399508767
4518	0.3399441625
4519	0.339934081
4520	0.3399227278
4521	0.3399145426
4522	0.3399137399
4523	0.3398957016
4524	0.3398798187
4525	0.3398707649
4526	0.3398618426
4527	0.3398511711
4528	0.3398483572
4529	0.3398442542
4530	0.3398381827
4531	0.3398287883
4532	0.339824868
4533	0.3398152567
4534	0.3398154952
4535	0.339811121
4536	0.3398009106
4537	0.3397941942
4538	0.3397873272
4539	0.3397828318
4540	0.3397651953
4541	0.3397529243
4542	0.3397400785
4543	0.33973633
4544	0.3397301945
4545	0.3397177389
4546	0.3397121487
4547	0.3397115481
4548	0.3397069156
4549	0.3397021488
4550	0.3397011944
4551	0.3396961487
4552	0.3396959546
4553	0.3396832744
4554	0.3396781177
4555	0.33967465
4556	0.3396662005
4557	0.339657986
4558	0.3396497126
4559	0.3396408348
4560	0.3396366375
4561	0.339628752
4562	0.3396196308
4563	0.3396107678
4564	0.3396044089
4565	0.3395880724
4566	0.339581673
4567	0.3395767318
4568	0.3395670659
4569	0.3395512772
4570	0.3395386517
4571	0.3395321506
4572	0.3395281205
4573	0.3395173903
4574	0.3395165235
4575	0.339510155
4576	0.3395060382
4577	0.3394966756
4578	0.3394821542
4579	0.3394811141
4580	0.3394785982
4581	0.3394696179
4582	0.339463453
4583	0.3394477267
4584	0.3394413487
4585	0.3394298219
4586	0.3394254669
4587	0.3394235158
4588	0.339417897
4589	0.3394131088
4590	0.3393987194
4591	0.3393907691
4592	0.3393837061
4593	0.3393760815
4594	0.3393703593
4595	0.3393640297
4596	0.3393582433
4597	0.3393503197
4598	0.3393495844
4599	0.3393403187
4600	0.3393339523
4601	0.3393194344
4602	0.3393172247
4603	0.3393121546
4604	0.3393065902
4605	0.3393046183
4606	0.3392998417
4607	0.3392857149
4608	0.339275492
4609	0.3392682124
4610	0.3392563362
4611	0.3392524912
4612	0.3392500863
4613	0.3392429376
4614	0.3392369331
4615	0.3392351133
4616	0.3392284845
4617	0.3392276827
4618	0.3392186809
4619	0.3392093886
4620	0.3392039949
4621	0.3392015044
4622	0.339194528
4623	0.3391843024
4624	0.3391790144
4625	0.33917027
4626	0.3391645259
4627	0.3391484974
4628	0.3391309422
4629	0.3391247457
4630	0.3391174236
4631	0.3391132652
4632	0.3391035618
4633	0.3390958232
4634	0.3390650409
4635	0.3390576578
4636	0.3390498553
4637	0.3390446565
4638	0.3390374301
4639	0.3390278472
4640	0.3390268721
4641	0.3390157518
4642	0.3390061765
4643	0.3389975111
4644	0.3389868439
4645	0.3389821652
4646	0.3389553431
4647	0.3389490486
4648	0.3389391402
4649	0.3389330498
4650	0.3389282829
4651	0.3389126139
4652	0.3388953547
4653	0.3388907599
4654	0.3388818345
4655	0.3388669353
4656	0.3388449477
4657	0.3388353521
4658	0.3388253392
4659	0.3388206158
4660	0.3388131154
4661	0.3388066038
4662	0.3387964946
4663	0.3387878957
4664	0.3387761941
4665	0.3387704742
4666	0.3387642572
4667	0.3387601838
4668	0.3387527086
4669	0.338747854
4670	0.3387359782
4671	0.3387314715
4672	0.3387205925
4673	0.3387117956
4674	0.3387080075
4675	0.3387059061
4676	0.3386946799
4677	0.3386712989
4678	0.3386614203
4679	0.3386550743
4680	0.3386506532
4681	0.3386453229
4682	0.3386409029
4683	0.3386344883
4684	0.3386233961
4685	0.3386182817
4686	0.3386051705
4687	0.3385976727
4688	0.3385961993
4689	0.3385937522
4690	0.3385861917
4691	0.338579627
4692	0.3385734837
4693	0.3385678058
4694	0.3385622578
4695	0.3385584877
4696	0.3385505945
4697	0.3385364717
4698	0.3385356968
4699	0.3385272046
4700	0.3385253209
4701	0.3385162883
4702	0.3385153349
4703	0.3385124964
4704	0.3385049689
4705	0.3385002241
4706	0.3384908386
4707	0.3384826217
4708	0.3384715322
4709	0.3384618484
4710	0.3384545813
4711	0.3384460881
4712	0.33843937
4713	0.3384308791
4714	0.3384283044
4715	0.3384282394
4716	0.3384238206
4717	0.3384197039
4718	0.3384122734
4719	0.3383983454
4720	0.3383917373
4721	0.338383811
4722	0.3383835513
4723	0.3383782859
4724	0.3383588982
4725	0.3383496744
4726	0.3383435861
4727	0.3383343751
4728	0.3383280472
4729	0.3383245601
4730	0.338309851
4731	0.3382988405
4732	0.3382933806
4733	0.3382910202
4734	0.3382839759
4735	0.338271264
4736	0.338266347
4737	0.3382593368
4738	0.338244513
4739	0.338242019
4740	0.3382370141
4741	0.3382305827
4742	0.3382286122
4743	0.3382284821
4744	0.3382282439
4745	0.3382280489
4746	0.3382251619
4747	0.3382213041
4748	0.3382173099
4749	0.3382017925
4750	0.338191482
4751	0.3381809725
4752	0.3381716163
4753	0.3381627203
4754	0.3381507564
4755	0.3381418285
4756	0.338139663
4757	0.3380946029
4758	0.3380863773
4759	0.3380807859
4760	0.3380775272
4761	0.3380730203
4762	0.338064235
4763	0.338055956
4764	0.3380477009
4765	0.3380392955
4766	0.3380355307
4767	0.3380209667
4768	0.3380136601
4769	0.3380110997
4770	0.3380030741
4771	0.3379952777
4772	0.3379903351
4773	0.3379806205
4774	0.337972455
4775	0.3379691412
4776	0.3379548646
4777	0.3379520274
4778	0.337936151
4779	0.3379252246
4780	0.3379193413
4781	0.3379083537
4782	0.3378948476
4783	0.3378914266
4784	0.3378834521
4785	0.3378791631
4786	0.3378759543
4787	0.3378703014
4788	0.3378621207
4789	0.3378556243
4790	0.337854087
4791	0.337844122
4792	0.3378343792
4793	0.3378303303
4794	0.3378218877
4795	0.3378130312
4796	0.3378043558
4797	0.3377995587
4798	0.3377943179
4799	0.3377869079
4800	0.337782619
4801	0.3377737103
4802	0.3377720215
4803	0.3377642685
4804	0.3377640301
4805	0.3377514454
4806	0.3377385101
4807	0.33773344
4808	0.3377265476
4809	0.3377165414
4810	0.3377142461
4811	0.3377132711
4812	0.3377085705
4813	0.3377007706
4814	0.3376914793
4815	0.3376856499
4816	0.3376793916
4817	0.3376752457
4818	0.3376575474
4819	0.3376525884
4820	0.3376477378
4821	0.3376310427
4822	0.337618889
4823	0.3376147289
4824	0.3376122192
4825	0.3376052516
4826	0.3376019161
4827	0.3375954161
4828	0.3375893471
4829	0.3375833337
4830	0.3375754906
4831	0.3375746239
4832	0.3375705107
4833	0.3375645781
4834	0.3375624777
4835	0.3375561457
4836	0.3375402156
4837	0.3375295136
4838	0.3375220648
4839	0.337519447
4840	0.3375160299
4841	0.3375084646
4842	0.3375061477
4843	0.337503703
4844	0.3374968297
4845	0.3374863608
4846	0.3374803614
4847	0.3374725513
4848	0.3374662617
4849	0.3374625565
4850	0.3374587638
4851	0.3374522828
4852	0.3374431799
4853	0.3374353824
4854	0.3374328038
4855	0.3374255022
4856	0.3374197376
4857	0.3374135942
4858	0.3374054518
4859	0.3373969224
4860	0.3373908125
4861	0.3373821038
4862	0.3373800514
4863	0.3373696962
4864	0.3373608947
4865	0.337354373
4866	0.3373502829
4867	0.3373475937
4868	0.3373435065
4869	0.3373372448
4870	0.3373287794
4871	0.337322065
4872	0.3373152773
4873	0.3373152773
4874	0.3373017849
4875	0.3372936396
4876	0.3372846975
4877	0.3372759686
4878	0.337265261
4879	0.3372604944
4880	0.3372562263
4881	0.3372441784
4882	0.3372378404
4883	0.3372310382
4884	0.3372265964
4885	0.3372202901
4886	0.3372105836
4887	0.337198817
4888	0.3371909407
4889	0.3371854474
4890	0.3371727115
4891	0.3371594514
4892	0.3371581082
4893	0.3371480432
4894	0.3371401992
4895	0.3371376425
4896	0.3371276296
4897	0.3371205893
4898	0.3371073664
4899	0.3371034242
4900	0.3370866349
4901	0.3370716937
4902	0.3370658401
4903	0.3370605087
4904	0.3370560417
4905	0.3370480582
4906	0.3370365144
4907	0.33703205
4908	0.3370238768
4909	0.3370228368
4910	0.3370168778
4911	0.3370085977
4912	0.3369996106
4913	0.3369988945
4914	0.3369833161
4915	0.336974516
4916	0.3369732613
4917	0.3369655709
4918	0.3369606195
4919	0.3369528847
4920	0.3369313591
4921	0.336927027
4922	0.3369082636
4923	0.3369052292
4924	0.3369008959
4925	0.3368974724
4926	0.3368939931
4927	0.3368778066
4928	0.3368754681
4929	0.3368687536
4930	0.3368588547
4931	0.3368577941
4932	0.3368527602
4933	0.3368499626
4934	0.336842716
4935	0.3368352422
4936	0.3368304107
4937	0.3368230859
4938	0.3368074668
4939	0.3367974755
4940	0.3367894931
4941	0.3367821941
4942	0.3367677036
4943	0.3367595407
4944	0.3367485836
4945	0.336735325
4946	0.3367254116
4947	0.3367110749
4948	0.3366832384
4949	0.3366782102
4950	0.3366701045
4951	0.3366661217
4952	0.3366568901
4953	0.3366499568
4954	0.3366402066
4955	0.3366272841
4956	0.3366177916
4957	0.3366106378
4958	0.3366105716
4959	0.3366079498
4960	0.3366044831
4961	0.3365981985
4962	0.3365904049
4963	0.3365819194
4964	0.3365810743
4965	0.3365750531
4966	0.3365693497
4967	0.3365543397
4968	0.3365493259
4969	0.3365389203
4970	0.3365291284
4971	0.3365279802
4972	0.3365158876
4973	0.3365054584
4974	0.3365014526
4975	0.3364899472
4976	0.3364796799
4977	0.3364663142
4978	0.3364614568
4979	0.3364603952
4980	0.3364509472
4981	0.3364483073
4982	0.3364437574
4983	0.3364429547
4984	0.3364343417
4985	0.3364265764
4986	0.3364254932
4987	0.336415465
4988	0.3364041503
4989	0.3363955018
4990	0.3363782828
4991	0.336371296
4992	0.3363634922
4993	0.3363575135
4994	0.3363549544
4995	0.3363485641
4996	0.3363474168
4997	0.3363443186
4998	0.3363377562
4999	0.3363296539
